Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
Basketball Dreams (Intro),-0.20647861250603877,-1.6592958402386981,6.0,-0.9283615472217476,0.308,0.947,0.0,0.11,0.53,2.2902432642978976,91924.0
Marie,0.729917571930943,-0.647272999288844,7.0,0.32361882079291465,0.0498,0.707,0.0,0.109,0.926,-0.6981772604898384,182507.0
Molly,1.1528061713540965,-1.1767108744153878,10.0,-0.4462808865746904,0.416,0.787,0.0,0.103,0.742,0.45240857897350545,164562.0
Low Key (Bonus),1.587777302189339,-0.6660141630101375,0.0,0.38252535255212383,0.207,0.862,0.0,0.349,0.96,-0.6931751542054166,158400.0
1999,1.0923935142936458,-0.6285318355675503,11.0,0.10380216735321875,0.059,0.856,0.0,0.256,0.675,0.08414540279066028,208293.0
Breakin Bad (Okay),0.7661651661672133,-0.07566750578938934,1.0,0.42973720521207825,0.349,0.34,0.0,0.15,0.915,-0.8821060604886495,131287.0
2 Mins of Pain (feat. Alborosie),1.5998598336014294,-0.9471316188295414,11.0,-0.9725414460411546,0.403,0.101,1.22e-06,0.297,0.785,0.9256483910983404,136696.0
Felina,-0.21856114391812886,0.12111471328419357,5.0,0.7320663167409606,0.351,0.385,0.0,0.0966,0.533,1.6436534310054955,225882.0
Coração de Gelo,0.6695049148704926,0.1632823316571042,10.0,0.7231870233507858,0.082,0.124,0.0,0.128,0.836,1.3282503509634334,168000.0
Vampiro,0.9715682001727449,0.03209418560804892,8.0,0.5759206939527627,0.0438,0.0136,0.0,0.0654,0.627,-0.18971991628143886,250435.0
Brinca Demais,0.8024127604034836,-0.014758723695185104,5.0,0.33098213726281595,0.181,0.398,0.0,0.117,0.228,-0.7101079599384936,194400.0
Horas Iguais,1.0561459200573757,-0.08503808765003615,6.0,0.5025040973852191,0.0387,0.229,0.0,0.0737,0.353,0.012831590222212863,246942.0
Oração,0.6695049148704926,-0.10377925137132975,7.0,0.32448509331878544,0.387,0.187,0.0,0.112,0.358,1.8015577591191383,206897.0
Ciumenta,-1.1428747969430202,0.870761262135937,1.0,0.6079727774099796,0.376,0.0601,0.0,0.087,0.465,1.9844388206394554,200000.0
Lealdade,-0.21251987821208382,0.5615320607345929,6.0,0.7470095178122306,0.326,0.172,0.0,0.0851,0.917,-0.9757603612598191,160825.0
Lágrimas de Crocodilo,-0.828728980228678,0.1632823316571042,3.0,0.5206958204285042,0.245,0.177,0.0,0.144,0.201,1.4978825904331188,196364.0
Angelina,1.4488281909503031,0.31789693235777594,10.0,0.5564295621206715,0.149,0.048,0.0,0.102,0.404,-0.796022515174983,195464.0
Until I Found You (with Em Beihold) - Em Beihold Version,-0.4239641779236598,-0.403637870912027,10.0,0.492975099600641,0.0286,0.777,0.0,0.202,0.342,-0.6562677213500875,176440.0
Numb Little Bug,0.729917571930943,-0.5113995623094653,8.0,0.1566447914313328,0.0769,0.327,0.0,0.25,0.638,-1.2043363396486388,169238.0
City of Angels,0.3795241609803309,-1.2423049474399155,4.0,0.07954653662883847,0.0436,0.791,0.0,0.316,0.338,-1.540829381322318,194308.0
Groundhog Day,1.098434779999691,-0.8299993455714564,6.0,-0.11016714653684995,0.0689,0.56,0.0,0.0747,0.51,-1.204572925756686,173620.0
Numb Little Bug - Piano Version,-0.23064367533021896,-1.7248899132632254,11.0,-0.17362160905688023,0.0617,0.757,0.0,0.0805,0.846,-1.2136983899242122,165320.0
Too Precious,1.0803109828815558,-0.3661555434694398,8.0,0.6226994103497818,0.0459,0.29,0.0,0.142,0.453,-0.08680495928100163,169850.0
12345,0.6634636491644474,-0.14594686974424037,9.0,0.27337501429241284,0.0358,0.383,7.57e-05,0.117,0.557,0.5879386208689906,164529.0
Nobody Else,1.2132188284145462,-0.4926583985881717,5.0,-0.21585239469307804,0.0864,0.862,0.000284,0.124,0.634,0.2833509057662198,193732.0
Egg in the Backseat,0.9836507315848351,-0.08972337858035954,7.0,0.022372549921370898,0.0334,0.273,0.0,0.286,0.661,-0.151561956855004,145234.0
Goo,1.1346823742359613,0.7957966072507631,9.0,0.4650378106413103,0.0643,0.348,1.63e-06,0.236,0.598,0.11564515317634425,176331.0
CÓMO CHILLA ELLA,1.8837993217855467,0.294470477706159,2.0,-0.0833126982348574,0.177,0.197,4.48e-05,0.0617,0.798,0.25107380102552396,135017.0
A POR TODO,1.0561459200573757,-0.3239879250965297,11.0,-0.15261450030451532,0.199,0.0732,4.2e-05,0.239,0.226,-1.3041756772444655,166847.0
CUÁNTO VALE HACER EL AMOR?,1.4065393310079877,0.28509989584551215,6.0,-0.1998263529644697,0.207,0.387,7.97e-05,0.101,0.499,-0.5281056468194937,157716.0
Pintao,0.6876287119886277,0.7536289888778525,2.0,0.4953573490467855,0.0638,0.143,0.0,0.0823,0.471,-0.5016418007336669,167341.0
CUÁNTOS TÉRMINOS?,0.7057525091067628,0.505308569570712,11.0,0.4353679766302379,0.103,0.0478,3.92e-06,0.251,0.569,0.1312936343228806,150484.0
#Ysya2020 Vol. 5 - Silbando,1.9019231189036816,0.10705884049322337,5.0,0.04619504438281566,0.173,0.327,0.0,0.101,0.537,-0.814273443510036,119438.0
RELOJES REVENTADOS,0.7480413690490781,0.22419111375130843,8.0,0.5033703699110896,0.154,0.293,0.0,0.105,0.296,0.8839416400512007,160020.0
UOH OH OH,1.835469196137186,0.36474984166101,1.0,0.021289709264032324,0.0502,0.015,0.000136,0.12,0.36,-0.0554741989724944,86740.0
"YSY A: Bzrp Music Sessions, Vol. 37",1.2494664226508165,0.7114613705049417,2.0,0.7922722572889759,0.301,0.38,0.0,0.072,0.961,-0.12398277625981337,156656.0
Hijo de la Noche,0.476184412277051,0.8613906802752901,4.0,0.7556722430709377,0.0351,0.196,0.0,0.258,0.313,0.31654055692366784,206885.0
Took Her To The O,1.2011362970024562,-0.20685565183844462,1.0,0.13282229696988804,0.29,0.0149,4.71e-06,0.121,0.4,1.3307176060902084,196180.0
"Crazy Story, Pt. 3",0.6513811177523574,0.43971449654618444,11.0,0.5360721577627097,0.261,0.00165,4.33e-05,0.118,0.41,1.2284110133676067,191399.0
Armed & Dangerous,0.4520193494528708,-0.20685565183844462,1.0,0.2889679197580859,0.319,0.152,0.0,0.127,0.232,2.2794616973740416,122680.0
Don't Play That,1.9683770416701765,-0.14594686974424037,10.0,-0.21780150787628724,0.346,0.0748,7.54e-06,0.0901,0.656,0.31704752715519663,133613.0
Still Trappin',1.5454884422470239,0.2007646590996914,5.0,0.5731053082436829,0.355,0.0458,0.0,0.0987,0.624,0.8220574737891976,172185.0
Ride,-0.15210722115163333,-0.1974850699777978,2.0,0.06633588060930996,0.191,0.0239,0.0,0.125,0.354,1.398482627037952,142360.0
Back Again (feat. Lil Durk),1.5031995823047086,-0.34272908881782327,5.0,-0.16409261127230218,0.451,0.0173,0.0,0.119,0.725,1.3290615033338802,151000.0
2 A.M.,1.9381707131399513,0.2523028593332483,8.0,0.169422311187926,0.316,0.0655,0.0,0.0633,0.44,0.31292416927209254,120333.0
3 A.M.,1.5938185678953842,-0.7081817813830482,1.0,-0.059706771904880204,0.474,0.0401,0.0,0.103,0.073,0.6550614795234635,126883.0
Crazy Story,1.2615489540629066,-0.6191612537069036,11.0,-0.2825553791851237,0.452,0.014,2.74e-05,0.11,0.15,1.2301347121548059,146773.0
MAMA.CITA (hasta la vista),0.9474031373485647,0.32726751421842276,6.0,0.8124130935154702,0.133,0.0607,0.0,0.0969,0.71,0.2845676343218891,154419.0
Poesia Acústica 13,-0.2970975980967145,-0.26776443393264887,10.0,0.0808459454176446,0.128,0.469,0.0,0.136,0.5,0.24924870819201864,620696.0
sentaDONA (Remix) s2,1.835469196137186,-0.8534258002230733,3.0,0.8840971450312727,0.273,0.252,4.19e-06,0.128,0.771,0.48711914082554175,125245.0
CORAÇÃO CIGANO - Ao Vivo,0.19224492409293442,0.20544995003001482,4.0,0.45659165351407077,0.0298,0.0962,0.0,0.884,0.512,0.1838833463401811,209928.0
CACHORRINHAS,0.5305558036314565,0.2804146049151887,8.0,0.6016923015974169,0.275,0.16,0.0,0.248,0.484,-0.760061426751842,134937.0
Hotel Caro,-0.2246024096241739,-1.5234224032593195,10.0,-0.8720538330401506,0.232,0.79,0.0,0.0862,0.623,0.6412718892258675,221858.0
BRABA,1.1467649056480513,0.24761756840292493,0.0,0.5419194973123368,0.0615,0.181,2.55e-05,0.0784,0.663,0.7911322896659129,129782.0
penhasco.,-1.1549573283551102,-0.7925170181288691,8.0,-0.20459085185675874,0.051,0.775,0.0,0.0933,0.382,-1.4654260088862014,186121.0
CAFÉ DA MANHÃ ;P,0.8265778232276638,0.8098524800417333,11.0,0.7688828990904663,0.0566,0.0219,0.0,0.161,0.962,1.030489834978589,181174.0
MODO TURBO,0.2043274555050245,0.4209733328248908,10.0,-0.00274935332888019,0.0796,0.334,3.13e-06,0.232,0.766,1.3335566393867724,150260.0
Stick Season,0.24661631544733983,-0.694125908592078,9.0,0.1562116551683975,0.0682,0.782,0.0,0.102,0.817,-0.09106350922584747,182347.0
Homesick,-0.7139449318138221,0.03209418560804892,6.0,0.24283890775546987,0.0407,0.0261,2.27e-05,0.314,0.43,1.6678528100571586,194417.0
Northern Attitude,-0.6595735404594167,-0.0007028509042148949,3.0,-0.10215412567254557,0.0469,0.113,3.8e-05,0.104,0.312,0.02783790907547867,267256.0
All My Love,0.09558467279621363,0.06957651305063614,2.0,0.11398086953219967,0.0521,0.32,0.0,0.0938,0.485,-0.15822016589575488,251511.0
Growing Sideways,0.26474011256547497,-1.5937017672141705,7.0,-0.2219163023741732,0.0276,0.744,0.0,0.0922,0.539,-1.063466211314379,255144.0
Someone Like You (feat. Joy Oladokun),-0.04336443844282247,-0.5160848532397887,5.0,0.02670391255072442,0.0603,0.468,0.0,0.0939,0.366,1.9368174168911418,186552.0
She Calls Me Back,0.7903302289913935,0.2007646590996914,11.0,0.25171820114564464,0.0391,0.0853,0.0,0.28,0.704,0.24799818162091294,243816.0
False Confidence,-1.2516175796518312,0.12580000421451698,6.0,-0.03350202799729074,0.0456,0.163,0.0,0.138,0.33,-0.3929811811092316,223400.0
"Everywhere, Everything",-0.9978844199979391,-1.1860814562760347,11.0,-0.3397293658925913,0.0344,0.378,0.0,0.138,0.301,1.9996479275853325,257668.0
New Perspective,0.38556542668637594,-0.5348260169610822,5.0,-0.4374015931845154,0.0415,0.264,1.31e-06,0.0837,0.509,1.2140806548230465,256871.0
IT'S YOU (feat. keshi),0.4580606151589159,-1.2563608202308858,2.0,-0.4532110667816562,0.056,0.835,0.00016,0.135,0.451,-1.0340957359011178,173428.0
beside you,0.5426383350435465,0.5193644423616822,0.0,0.2772732406588311,0.0523,0.459,0.0,0.0957,0.852,0.5202411959521189,166023.0
like i need u,0.7661651661672133,-0.801887599989516,5.0,-0.11861330366408943,0.0869,0.399,0.0,0.294,0.412,-0.02485319698812767,182679.0
2 soon,-0.6293672119291914,0.12580000421451698,6.0,0.20082469025073982,0.0375,0.146,0.0,0.322,0.146,1.8056473189868079,206512.0
drunk,0.42181302092264555,-1.1579697106940943,4.0,-0.13680502670737452,0.0367,0.765,0.0,0.0941,0.306,-0.5291195872825523,227032.0
SOMEBODY,0.1680798612687542,-0.8206287637108096,8.0,-0.17015651895339734,0.0449,0.442,0.0,0.108,0.487,0.6922054984868393,164663.0
skeletons,0.5909684606919069,-1.7389457860541957,2.0,-1.1189415029133067,0.0754,0.296,0.0865,0.108,0.273,-1.3717379100995963,152480.0
less of you,-0.35146898945111993,0.19607936816936802,7.0,0.3747288998192874,0.0495,0.544,1.34e-06,0.117,0.568,1.6681231941806403,206893.0
i swear i'll never leave again,-0.31522139521484965,-1.4859400758167323,8.0,-1.133668135853109,0.0277,0.853,0.000151,0.128,0.32,-1.3725490624700432,173716.0
right here,-0.14606595544558829,-0.6566435811494907,5.0,-0.39538737567978555,0.077,0.0839,0.0,0.117,0.319,1.333083467170679,195093.0
wait in the truck (feat. Lainey Wilson),-0.5266656949264257,-0.7972023090591925,6.0,0.13758679586217687,0.0272,0.277,0.0,0.0979,0.23,0.6554332576932514,277660.0
red (feat. Morgan Wallen),-0.236684941036264,1.1331375542340474,11.0,0.6608154014880937,0.0404,0.0305,0.0,0.0791,0.581,0.65644719815631,205768.0
GIVE HEAVEN SOME HELL,0.10766720420830374,0.9691523716727284,11.0,0.5718058994548769,0.0362,0.0525,0.0,0.0854,0.528,0.18384954832474565,217802.0
ONE BEER (feat. Lauren Alaina & Devin Dawson),-0.6354084776352366,0.5099938605010355,2.0,-0.1595446805114811,0.0774,0.564,0.0,0.275,0.826,2.210344755808888,173173.0
"Turn You Down (HARDY feat. Morgan Wallen, Zakk Wylde)",-0.037323172736777425,1.1143963905127539,11.0,0.9183149098031661,0.104,0.0131,0.0,0.33,0.604,-0.42711717669886773,154960.0
TRUCK BED,0.24661631544733983,0.6271261337591205,0.0,0.5908638950240329,0.0367,0.0875,0.0,0.35,0.769,0.3869756210907971,167535.0
He Went To Jared (HARDY feat. Morgan Wallen),-0.33938645803902984,0.7957966072507631,9.0,0.54256920170674,0.0482,0.054,7.73e-06,0.204,0.683,0.6582722909898154,213693.0
JACK,-0.4239641779236598,-0.1693733243958574,7.0,0.45789106230287674,0.0295,0.0295,2.94e-06,0.291,0.493,0.14910518845727486,168630.0
SOLD OUT,-0.7079036661077771,1.2034169181888985,9.0,0.6094887543302533,0.0488,0.00556,1.83e-05,0.34,0.333,0.8245923249468435,202912.0
RADIO SONG (feat. Jeremy McKinnon),-0.8468527773468132,1.2971227367953666,2.0,0.6153360938798808,0.0549,0.0213,1.48e-05,0.0544,0.319,0.9251752188822461,187335.0
Loca,1.2857140168870869,0.5474761879436227,8.0,0.9971457096574019,0.0486,0.342,0.0,0.108,0.462,-0.2551528741641468,246383.0
Loca - Remix,1.0501046543513306,0.5381056060829759,8.0,0.8563764242034094,0.0675,0.337,0.0,0.0983,0.537,-0.25599782455002906,346460.0
Cómo Le Digo,0.41577175521660054,-1.1767108744153878,0.0,-0.17946894860650783,0.0817,0.181,0.0,0.236,0.19,0.3160335866921381,226101.0
Además de Mí - Remix,-1.3543190966545966,-0.10846454230165316,6.0,0.5497159500451735,0.0549,0.0396,0.0,0.192,0.405,-1.4265244931201901,330040.0
Dónde Estás,0.5124320065133213,-0.06629692392874253,7.0,0.34289338449353834,0.113,0.493,0.0,0.102,0.615,-1.0337239577313293,153560.0
Ayer Me Llamó Mi Ex (feat. Lenny Santos),0.7903302289913935,0.3741204235216568,10.0,0.5230780698746487,0.0325,0.254,0.0,0.243,0.553,-0.12168451121021372,206760.0
Vete,-0.037323172736777425,-0.34272908881782327,8.0,0.9103018889388619,0.0868,0.287,0.0,0.128,0.251,0.6447192868002665,182183.0
"KHEA: Bzrp Music Sessions, Vol. 34",0.07141960997203345,0.04615005839901913,7.0,0.06243765424289175,0.0264,0.498,0.000576,0.104,0.468,0.6549600854771572,198703.0
S.A.D,1.454869456656348,-1.5468488579109365,8.0,-1.291762871824516,0.0499,0.76,0.0,0.0946,0.772,-0.02035806093523516,128375.0
Ambition For Cash,1.328002876829402,0.44908507840683126,7.0,0.5261100237151962,0.19,0.0115,2.18e-05,0.136,0.576,0.9600209727960232,143480.0
Gang Shit No Lame Shit,1.2494664226508165,-0.9471316188295414,5.0,-0.6483389532340365,0.301,0.0394,0.0,0.0806,0.38,-0.18711746909292212,131600.0
Russian Cream,1.4850757851865735,0.6458672974804142,11.0,0.3950863041772493,0.315,0.11,0.0,0.157,0.549,0.3176896894484672,142498.0
Mr. Glock,1.104476045705736,1.4517373374960383,7.0,0.36086853940535585,0.352,0.002,0.0,0.359,0.745,0.9981789322224576,146880.0
Jigsaw,0.8084540261095287,0.9504112079514347,1.0,0.4383999304707855,0.0667,0.00485,0.0,0.303,0.262,1.3321709207539258,152893.0
Son Of A Gun,0.8749079488760242,1.2690109912134262,10.0,0.40569814261916576,0.0356,0.00496,0.119,0.25,0.303,0.3177910834947726,106827.0
Word on the Streets,1.5998598336014294,0.04615005839901913,10.0,0.07088381137013124,0.328,0.0266,3.76e-05,0.0857,0.798,0.9298393450123154,207600.0
From Nothing,1.207177562708501,0.3741204235216568,9.0,0.23850754512611616,0.301,0.0726,0.0,0.154,0.529,0.14863201624118055,169307.0
Since 6ix,1.7810978047827808,-0.052241051137772325,2.0,0.05529090590445821,0.241,0.00317,0.0,0.0933,0.46,0.25303408592077015,152693.0
Thats How,1.3944567995958976,0.05552064025966594,6.0,0.33639634054950784,0.0818,0.114,0.0,0.353,0.267,0.11452981866697987,179107.0
Darling,1.3702917367717176,-0.188114488117151,2.0,-0.09262512788796752,0.235,0.5,0.0,0.0853,0.793,0.9945963425863178,143200.0
Overseas,1.309879079711267,-0.06161163299841913,8.0,0.019773732343758628,0.354,0.532,0.0,0.307,0.811,0.5180443249488256,222155.0
Rocket Science,1.0440633886452855,-0.7831464362682226,4.0,-0.1807683573953136,0.403,0.22,0.0,0.0979,0.348,-0.02248733590765808,201480.0
She's Not Anyone,0.39764795809846604,-0.5488818897520524,7.0,-0.381310447134386,0.353,0.393,0.0,0.107,0.604,-0.6407882302807278,197647.0
Make You Smile,1.315920345417312,0.8098524800417333,10.0,0.23959038578345454,0.196,0.578,0.0,0.0896,0.63,0.31870362991152573,179348.0
Ferrari Horses,-0.574995820574786,-0.6800700358011077,5.0,-0.3317163450282873,0.196,0.558,0.0,0.186,0.336,0.2530002879053347,225906.0
UFO,1.5031995823047086,-0.2255968155597382,11.0,0.2809548988937817,0.163,0.105,0.0,0.281,0.614,-0.6940877006221693,204000.0
Desire,0.391606692392421,-0.5301407260307589,0.0,-0.39820276138886535,0.32,0.309,0.0,0.163,0.497,-1.1679020790094035,189853.0
Tears In My Amiri's,0.43389555233473565,-0.5863642171946397,7.0,-0.15737899919680434,0.528,0.0693,0.0,0.123,0.342,-1.3490594417425215,181118.0
Hood - Remix,0.3191115039198804,-0.8440552183624266,3.0,0.2950318274391808,0.0399,0.785,0.0,0.126,0.933,-1.0355828485802703,176373.0
Los Aparatos,1.4911170508926184,1.1331375542340474,1.0,0.9358569284520482,0.038,0.0509,0.00052,0.0857,0.899,-0.2575525332600523,232843.0
Mamichula - con Nicki Nicole,0.4520193494528708,0.19607936816936802,4.0,0.372996354767546,0.0735,0.582,2.22e-06,0.134,0.346,-0.9673784534318688,219202.0
DANCE CRIP,1.4246631281261228,0.6083849700378269,0.0,0.8481468352076376,0.0978,0.108,0.0,0.0817,0.864,-0.49288811473592864,165019.0
Salimo de Noche,0.28890517538965516,-0.038185178346802115,2.0,0.7446272683660862,0.0526,0.294,1.83e-05,0.124,0.784,-1.2439138157233556,177857.0
FEEL ME??,0.6755461805765376,-0.31930263416620625,1.0,0.35263895040958393,0.0462,0.341,0.0,0.232,0.502,0.08353703851282517,187332.0
"Trueno: Bzrp Freestyle Sessions, Vol. 6",0.9474031373485647,0.48188211491909505,1.0,0.4682863326133254,0.285,0.74,8e-05,0.0857,0.496,0.9945287465554469,199392.0
Rain,-0.47229430357202024,0.23356169561195522,8.0,-0.050394342251769905,0.409,0.953,5.17e-05,0.649,0.562,-1.0390978421855397,182831.0
UN PASO,0.9474031373485647,0.964467080742405,10.0,0.8719693296690824,0.0668,0.61,0.0,0.108,0.555,-0.9325326995180917,192143.0
ARGENTINA,-0.2789738009785794,0.1585970407267808,4.0,0.42432300192538636,0.375,0.824,0.0,0.251,0.362,1.8116971637497237,233214.0
Jordan,1.0561459200573757,0.20544995003001482,10.0,0.4461963832036221,0.37,0.0575,0.000683,0.103,0.71,2.0047514279160605,176143.0
Malory,1.098434779999691,0.5099938605010355,2.0,0.5120330951697969,0.0657,0.136,0.00763,0.0712,0.628,-0.4572988044825756,116636.0
Monastery,1.1467649056480513,-0.6379024174281971,5.0,0.19454421443817707,0.0976,0.104,0.0,0.372,0.789,1.9403324104964108,189333.0
Mujeriego,0.8265778232276638,-0.07098221485906593,9.0,-0.09045944657329076,0.125,0.0628,0.0,0.0809,0.92,-1.3741713672109368,142500.0
Marbella,1.587777302189339,0.04146476746869573,6.0,0.19822587267312755,0.0794,0.308,1.6e-06,0.114,0.856,-0.7991995286258998,182594.0
Quien TV Remix,0.862825417463934,0.987893535394022,10.0,0.583284010422664,0.0518,0.0301,0.00246,0.166,0.961,-0.8648014765857845,163709.0
Wasa Wasa,1.4004980653019428,-0.5301407260307589,7.0,0.6826887827663294,0.0998,0.016,0.000128,0.149,0.629,-0.8995458364532554,145532.0
Monumento - Remix,0.5728446635737717,0.6646084612017078,1.0,0.7842592364246717,0.272,0.39,0.00034,0.0689,0.73,1.6647771906525475,208623.0
Avemaría,1.5454884422470239,0.28509989584551215,11.0,0.24457145280721132,0.0902,0.062,9.71e-05,0.428,0.745,-0.7972392437306532,132000.0
Fumando,0.21036872121106956,-0.8299993455714564,9.0,0.01999030047522638,0.191,0.51,1.02e-06,0.138,0.559,-1.290048106792517,203571.0
Evergreen (You Didn’t Deserve Me At All),0.4580606151589159,-1.4062901300012345,9.0,-0.6019933730999527,0.0424,0.598,0.00528,0.107,0.31,-1.303871495105548,216680.0
Invincible (feat. Daniel Caesar),-0.39979911509947963,-0.7597199816166056,6.0,-0.8859141934540822,0.0668,0.224,0.00426,0.162,0.262,0.48272539881895415,216160.0
Useless,-0.05544696985491257,-0.3333585069571765,5.0,0.0013654411690057723,0.0414,0.585,0.00174,0.0827,0.545,-1.0380163056916107,183693.0
Killing Me,1.4488281909503031,-1.7155193314025787,6.0,-0.4114134174083939,0.0616,0.301,0.00288,0.124,0.608,-1.2371204146208634,165320.0
Endlessly,-0.18835481538790363,0.23824698654227863,1.0,-0.02375646208124512,0.101,0.658,0.00016,0.117,0.843,2.4170872162265145,154120.0
Ugotme,0.9715682001727449,-0.6660141630101375,0.0,1.33347601782671,0.0337,0.454,6.1e-05,0.134,0.402,-1.8512979511108292,127273.0
Hey Boy (feat. Kali Uchis),0.7842889632853485,-0.5863642171946397,0.0,-0.6206182324061733,0.39,0.478,0.00552,0.0802,0.653,1.048098601020371,102160.0
Archetype,0.3311940353319705,-1.3969195481405876,9.0,-0.07464997297615017,0.0284,0.372,5.57e-06,0.468,0.321,-0.9658913407527164,168829.0
Want U Around (feat. Ruel),-0.30313886380275956,-0.9049640004566308,0.0,0.18523178478506677,0.0451,0.3,6.95e-06,0.101,0.621,0.7880228722458673,247720.0
Go Away,0.0774608756780785,-0.31930263416620625,5.0,-0.030686642288210914,0.0354,0.0426,1.85e-06,0.456,0.369,0.11077823895366377,207347.0
Every Summertime,0.041213281441808206,0.1867087863087212,6.0,0.733798861792702,0.0424,0.393,6.94e-05,0.0978,0.723,-1.4063808759207617,215687.0
lowkey,0.7903302289913935,-0.6660141630101375,0.0,-0.12229496189903988,0.0559,0.432,0.0,0.0869,0.227,-0.09146908541107088,171356.0
High School in Jakarta,1.5213233794228436,-0.694125908592078,7.0,-0.14503461570314646,0.0413,0.531,0.000132,0.153,0.462,-0.0211016172748111,219040.0
La La Lost You - Acoustic Version,-0.09169456409118286,-2.06223086024651,1.0,-0.8742195143548274,0.0553,0.908,0.0,0.348,0.391,-0.666981692243072,208511.0
urs,0.5970097263979519,-1.036152146505686,0.0,-0.41401223498600576,0.354,0.834,1.01e-06,0.0893,0.235,-0.8695331987467242,156501.0
I Like U,-0.8528940430528582,-0.5160848532397887,5.0,0.11181518821752291,0.275,0.071,0.0,0.0879,0.374,2.6718904545931146,267733.0
La La Lost You,0.603050992103997,-0.2537085611416786,2.0,-0.13767129923324517,0.0411,0.315,0.000559,0.065,0.487,-0.6936821244369459,200000.0
Oceans & Engines,-1.4993094735996777,-1.5046812395380258,1.0,-0.2799565616075114,0.0341,0.622,9.38e-06,0.0903,0.0647,-0.8799091894853562,336000.0
Lose,-1.2757826424760113,-1.4999959486077024,0.0,-0.11146655532565608,0.029,0.846,0.0,0.124,0.22,0.42858097809163137,256001.0
Backburner,-0.30313886380275956,-0.35678496160879297,7.0,-0.31850568900875875,0.0582,0.0502,0.00662,0.145,0.226,1.5993780307852745,236533.0
ARRANCARMELO,0.19828618979897947,-1.3219548932554135,5.0,0.05572404216739371,0.0738,0.724,0.0,0.134,0.262,-1.3063387502323234,183547.0
MELÓN VINO,-0.007116844206552182,0.49125269677974187,4.0,0.33228154605162186,0.137,0.531,2.92e-05,0.156,0.353,0.6567851783106625,176395.0
ALMA DINAMITA,-1.0280907485281643,0.7676848616688227,11.0,0.6205337290351051,0.159,0.21,0.0,0.375,0.247,-0.5844807365655462,173913.0
QUEREME,1.0501046543513306,-0.052241051137772325,7.0,0.14061874970272445,0.0751,0.151,0.0,0.128,0.715,-0.6967915418569919,194840.0
OKUPA,0.856784151757889,1.1471934270250177,11.0,0.9369397691093867,0.126,0.327,5.07e-06,0.257,0.956,-1.036123616827235,143000.0
ANDRÓMEDA,0.27078137827152005,0.9363553351604645,1.0,0.5518816313598502,0.123,0.239,0.000229,0.119,0.3,-0.7947719886038778,171476.0
FRESCO,0.9715682001727449,0.8004818981810864,0.0,0.6337443850546336,0.162,0.441,1.34e-06,0.1,0.806,-0.42421054737143343,170302.0
CANGURO,-0.11585962691536304,0.5381056060829759,1.0,0.705428436570436,0.327,0.173,0.0,0.667,0.934,1.4623270781952011,196745.0
TERRAZA,-1.0522558113523446,0.11174413142354676,2.0,-0.36918263177219607,0.143,0.288,0.0,0.123,0.404,-1.3012014518861603,234950.0
CONTANDO OVEJAS,-0.9797606228798039,1.0019494081849922,1.0,0.7868580540022838,0.113,0.0693,0.0,0.373,0.784,-0.9485191608189806,203469.0
Murder On My Mind,0.8326190889337088,0.43971449654618444,0.0,-0.08006417626284226,0.0516,0.145,3.06e-06,0.11,0.74,-0.18928054208078,268434.0
Suicidal,0.6876287119886277,-1.2516755293005624,9.0,-0.4475802953634965,0.0688,0.334,0.0,0.126,0.235,0.6555684497549923,222997.0
Suicidal (Remix) [feat. Juice WRLD],0.2043274555050245,-0.9143345823172776,9.0,0.5133325039586031,0.0629,0.474,0.0,0.099,0.273,0.6539799430295341,225857.0
Mama Cry,-0.47229430357202024,-0.6753847448707844,7.0,0.03969800043878518,0.156,0.0739,0.0,0.11,0.107,3.362620496043996,231298.0
772 Love,0.3311940353319705,-0.06161163299841913,6.0,0.06893469818692223,0.0352,0.226,1.66e-05,0.159,0.347,-0.308959314737118,209489.0
Mixed Personalities (feat. Kanye West),0.2405750497412948,-0.919019873247601,2.0,-0.32240391537517676,0.0803,0.457,0.0,0.128,0.352,0.9912841370736605,230400.0
223's (feat. 9lokknine),1.8777580560795015,-0.4176937437029972,0.0,-0.037183686232241386,0.333,0.0388,0.0,0.0924,0.695,-0.8655450329253604,176640.0
City Girls,0.05933707855994335,0.24293227747260152,0.0,-0.24205713860066752,0.0438,0.127,0.0,0.105,0.383,0.6527970124892993,173156.0
Virtual (Blue Balenciagas),0.8809492145820692,0.36943513259133337,8.0,0.5806851928450517,0.0523,0.312,0.0,0.0973,0.577,0.9919600973823656,193618.0
Freddy Krueger (feat. Tee Grizzley),1.2857140168870869,-0.07098221485906593,7.0,0.316038936191546,0.0821,0.0918,0.0,0.0759,0.613,0.657123158465016,244506.0
Entre Nosotros (Remix) [con Nicki Nicole],0.476184412277051,-0.9283904551082478,5.0,0.3966022810975232,0.0433,0.401,0.0,0.373,0.605,1.6729563103878857,260000.0
Entre Nosotros,0.6513811177523574,-0.576993635333993,5.0,0.2751075593441543,0.0455,0.494,1.1e-06,0.137,0.789,1.6715367937396037,192353.0
Necio (feat. LIT killah),0.4641018808649609,-0.5582524716126993,5.0,0.21923298142549266,0.0614,0.0222,0.0,0.244,0.527,1.0643216484293074,218840.0
