Artist,Stream,Views,Likes,Comments,Licensed,official_video
Los Caligaris,20342161.0,8890737.0,21186.0,297.0,True,True
Los Caligaris,13361128.0,1633614.0,9020.0,149.0,True,True
Juelz Santana,51734340.0,22399669.0,243199.0,3982.0,True,True
Juelz Santana,2296711.0,3624742.0,56349.0,6473.0,True,True
Juelz Santana,7306930.0,4972.0,65.0,1.0,False,False
Juelz Santana,2090984.0,482630.0,12271.0,918.0,True,True
Juelz Santana,20721283.0,4628745.0,64656.0,2646.0,False,False
Juelz Santana,9455666.0,219731.0,3563.0,233.0,False,False
Juelz Santana,3229072.0,410447.0,20545.0,2892.0,False,False
Juelz Santana,110934.0,34145.0,1177.0,132.0,False,True
Bushido,46035834.0,55869728.0,305644.0,22927.0,True,True
Bushido,28047277.0,2544754.0,14790.0,856.0,False,False
Bushido,8073461.0,26255450.0,147334.0,10649.0,True,True
Bushido,41896192.0,17442611.0,116550.0,6951.0,True,True
Bushido,24275449.0,2505047.0,15526.0,1602.0,False,False
Bushido,1868645.0,1015742.0,38576.0,7282.0,True,True
Bushido,17884427.0,12515703.0,116836.0,6451.0,True,True
Bushido,16411274.0,1778927.0,13728.0,522.0,False,False
Bushido,17575176.0,27464535.0,107921.0,8028.0,True,True
Bushido,26715132.0,22353171.0,254675.0,18739.0,True,True
Raí Saia Rodada,3036811.0,4654271.0,16216.0,278.0,False,True
Raí Saia Rodada,177825215.0,337326632.0,2447198.0,33680.0,False,True
Raí Saia Rodada,8231856.0,173381.0,1966.0,22.0,False,False
Raí Saia Rodada,43100251.0,71640316.0,457873.0,2734.0,False,True
Raí Saia Rodada,104529931.0,265540593.0,1215547.0,13346.0,False,True
Raí Saia Rodada,534574.0,25712.0,594.0,9.0,False,False
Raí Saia Rodada,10817532.0,7048143.0,89474.0,1218.0,False,True
Raí Saia Rodada,42995424.0,327373942.0,1742991.0,24764.0,True,True
Raí Saia Rodada,53125549.0,81640298.0,362675.0,4354.0,True,True
Raí Saia Rodada,5711512.0,1012364.0,9819.0,68.0,False,True
"Sergio Vega ""El Shaka""",89623699.0,91365348.0,437777.0,5916.0,True,True
"Sergio Vega ""El Shaka""",73708817.0,141294502.0,420613.0,9490.0,True,True
"Sergio Vega ""El Shaka""",25302700.0,4976974.0,6740.0,191.0,False,False
"Sergio Vega ""El Shaka""",74838661.0,141294502.0,420613.0,9490.0,True,True
"Sergio Vega ""El Shaka""",20364403.0,277779.0,1140.0,21.0,False,False
"Sergio Vega ""El Shaka""",11966138.0,9438534.0,38312.0,25.0,False,False
"Sergio Vega ""El Shaka""",39598848.0,80604324.0,298729.0,6503.0,True,True
"Sergio Vega ""El Shaka""",30652283.0,33976309.0,81263.0,1533.0,True,True
"Sergio Vega ""El Shaka""",14375567.0,33673094.0,101530.0,1910.0,True,True
Gunna,1131137257.0,85768264.0,1170643.0,30003.0,False,False
Gunna,269989884.0,28573552.0,437307.0,16020.0,True,True
Gunna,27170562.0,1229516.0,31259.0,623.0,True,True
Gunna,1142825569.0,188679878.0,2671696.0,66140.0,False,False
Gunna,125249056.0,185693.0,1809.0,33.0,False,False
Gunna,172270149.0,13337686.0,277933.0,5332.0,True,True
Gunna,4972667.0,855645.0,55687.0,3194.0,True,True
Gunna,103054042.0,2080025.0,82663.0,3103.0,True,True
Gunna,92342638.0,53613808.0,495385.0,14981.0,False,False
Gunna,320208901.0,35342541.0,441124.0,8429.0,True,True
Arijit Singh,78428787.0,97850180.0,1136330.0,15033.0,True,True
Arijit Singh,237685270.0,405012438.0,5394988.0,156860.0,True,True
Arijit Singh,22899885.0,879995.0,5781.0,46.0,False,False
Arijit Singh,196665486.0,269306429.0,2757186.0,58357.0,True,True
Arijit Singh,141640304.0,878659546.0,6735449.0,247222.0,True,True
Arijit Singh,197893502.0,10948171.0,231570.0,2873.0,False,False
Arijit Singh,60032339.0,84219485.0,923131.0,54429.0,True,True
Arijit Singh,74341580.0,106203970.0,457901.0,9605.0,True,True
Arijit Singh,50627569.0,30652376.0,275881.0,4956.0,True,True
Arijit Singh,114548526.0,189710918.0,1265017.0,30217.0,True,True
Led Zeppelin,784067661.0,93106178.0,903263.0,30040.0,True,True
Led Zeppelin,556875980.0,104050044.0,690451.0,26784.0,True,True
Led Zeppelin,493245427.0,191739313.0,1279092.0,31530.0,True,True
Led Zeppelin,297595067.0,36014219.0,384995.0,3826.0,True,True
Led Zeppelin,201606097.0,7734530.0,74166.0,1071.0,True,True
Led Zeppelin,261239750.0,9297441.0,91604.0,3735.0,True,True
Led Zeppelin,238911403.0,3708537.0,47899.0,1558.0,True,True
Led Zeppelin,250248895.0,130981397.0,721543.0,52707.0,True,True
Led Zeppelin,176187775.0,6797713.0,68325.0,3001.0,True,True
Led Zeppelin,64374496.0,1904330.0,28136.0,1052.0,True,True
John Legend,1944651744.0,2242022292.0,12415009.0,246537.0,True,True
John Legend,45733137.0,2242022292.0,12415009.0,246537.0,True,True
John Legend,14624071.0,2400484.0,77912.0,1831.0,False,True
John Legend,29746664.0,18327018.0,314776.0,29790.0,True,True
John Legend,12011062.0,4094062.0,68074.0,1691.0,False,True
John Legend,23472086.0,43259445.0,137097.0,2690.0,True,True
John Legend,108429302.0,127075249.0,1229504.0,21559.0,True,True
John Legend,40228986.0,2054540.0,10171.0,325.0,True,True
John Legend,64648280.0,1219630.0,14838.0,269.0,True,True
John Legend,234189055.0,294402677.0,2966399.0,79714.0,True,True
The Killers,1646743223.0,507699787.0,2622357.0,93588.0,True,True
The Killers,578122090.0,202235570.0,1116572.0,28995.0,True,True
The Killers,479475495.0,151530738.0,644246.0,26908.0,True,True
The Killers,431311658.0,169015765.0,708628.0,28873.0,True,True
The Killers,274617049.0,76445924.0,298396.0,13324.0,True,True
The Killers,202268400.0,125846811.0,446238.0,16024.0,True,True
The Killers,135594576.0,16918307.0,124217.0,4030.0,True,True
The Killers,14894581.0,2282381.0,39994.0,2164.0,True,True
The Killers,116894043.0,121033338.0,569741.0,15270.0,True,True
The Killers,156386626.0,55173739.0,370849.0,17023.0,True,True
Diplo,351496820.0,26638949.0,184345.0,3240.0,False,True
Diplo,411692294.0,331493750.0,3990451.0,81180.0,True,True
Diplo,1006796172.0,1234561238.0,6065708.0,308622.0,True,True
Diplo,559384950.0,169753186.0,1142064.0,26591.0,True,True
Diplo,4496247.0,2267951.0,41554.0,2472.0,True,True
Diplo,496905315.0,497674212.0,3493605.0,112322.0,True,True
Diplo,165066980.0,17289869.0,480643.0,18057.0,False,False
Diplo,125732511.0,80037396.0,917471.0,28846.0,False,True
Diplo,233212157.0,3307293.0,98379.0,3378.0,False,True
Diplo,214573411.0,31382353.0,473035.0,17699.0,False,True
Reik,381925404.0,594533196.0,2338142.0,47790.0,True,True
Reik,120814496.0,74509548.0,424372.0,6229.0,True,True
Reik,326603068.0,453246795.0,1375897.0,36775.0,True,True
Reik,29917528.0,12827350.0,96102.0,1421.0,True,True
Reik,224916087.0,309234404.0,1148233.0,40121.0,True,True
Reik,466183244.0,715525941.0,4763667.0,150434.0,True,True
Reik,156584513.0,70867261.0,503248.0,9716.0,True,True
Reik,436965160.0,630479293.0,1824815.0,39660.0,True,True
Reik,636183962.0,1049946111.0,3585687.0,94467.0,True,True
Reik,290126900.0,129180427.0,897240.0,13226.0,True,True
Amy Winehouse,694280349.0,879026484.0,4809692.0,122471.0,True,True
Amy Winehouse,443538897.0,3577041.0,47123.0,79.0,True,True
Amy Winehouse,414914866.0,313440495.0,1869749.0,85856.0,True,True
Amy Winehouse,372312004.0,348215647.0,1854959.0,44921.0,True,True
Amy Winehouse,302457737.0,152976707.0,629139.0,27607.0,True,True
Amy Winehouse,172350115.0,79248013.0,341043.0,14014.0,True,True
Amy Winehouse,135691732.0,9990026.0,52139.0,1769.0,False,False
Amy Winehouse,87039974.0,4550663.0,43893.0,221.0,True,True
Amy Winehouse,94618563.0,78020640.0,327554.0,10434.0,True,True
Amy Winehouse,91810989.0,25357764.0,96764.0,4484.0,True,True
Dire Straits,71958119.0,5785954.0,23246.0,786.0,True,True
Dire Straits,29767346.0,16666517.0,70654.0,1854.0,True,True
Dire Straits,33999761.0,958002.0,11513.0,118.0,False,False
Three Days Grace,562517246.0,337458032.0,2323598.0,74067.0,True,True
Three Days Grace,404577527.0,200440484.0,1477292.0,54265.0,True,True
Three Days Grace,261679234.0,3484244.0,16750.0,1537.0,False,False
Three Days Grace,143722464.0,13951714.0,144696.0,2810.0,True,True
Three Days Grace,238970054.0,253953091.0,1664884.0,66559.0,True,True
Three Days Grace,37614679.0,12456264.0,203035.0,6798.0,True,True
Three Days Grace,157210157.0,66215707.0,445675.0,13872.0,True,True
Three Days Grace,186369505.0,186141161.0,1386737.0,54504.0,True,True
Three Days Grace,106327638.0,86599356.0,501071.0,24026.0,True,True
Three Days Grace,154058303.0,52436238.0,449452.0,1569.0,True,True
Mark Ronson,1653819736.0,4821016218.0,20067879.0,598916.0,True,True
Mark Ronson,713211866.0,322682773.0,3798727.0,94493.0,True,True
Mark Ronson,280473184.0,125811.0,1813.0,24.0,False,False
Mark Ronson,559384950.0,169753186.0,1142064.0,26591.0,True,True
Mark Ronson,82820643.0,9324649.0,217549.0,6728.0,True,True
Mark Ronson,28318677.0,3082343.0,70997.0,2579.0,True,True
Mark Ronson,94550113.0,13800414.0,149709.0,3017.0,True,True
Mark Ronson,223322925.0,14140914.0,336660.0,12071.0,True,True
Mark Ronson,22028609.0,322682773.0,3798727.0,94493.0,True,True
La K'onga,79057625.0,81638099.0,382064.0,5573.0,True,True
La K'onga,81795301.0,57197301.0,175848.0,2492.0,True,True
La K'onga,40634495.0,120723712.0,224281.0,3033.0,True,True
La K'onga,20825065.0,26180111.0,44639.0,563.0,True,True
La K'onga,6204702.0,26000918.0,81414.0,1309.0,True,True
La K'onga,3075794.0,12774493.0,47412.0,948.0,True,True
La K'onga,17394116.0,22601054.0,42103.0,556.0,True,True
YG,248359900.0,14272846.0,175218.0,3211.0,False,True
YG,200179684.0,205996430.0,1094916.0,24509.0,True,True
YG,286380616.0,353168416.0,2863851.0,134990.0,True,True
YG,347583428.0,220744002.0,1376534.0,38859.0,True,True
YG,338094045.0,229045146.0,2527517.0,78474.0,True,True
YG,20052325.0,15355345.0,222825.0,5925.0,True,True
YG,5257642.0,1378694.0,65413.0,2264.0,True,True
YG,53726033.0,19601611.0,336680.0,9544.0,True,True
YG,197633963.0,134475854.0,930609.0,11050.0,True,True
YG,9174964.0,758403.0,23286.0,496.0,True,True
Dulce María,156878055.0,97290294.0,957262.0,72467.0,True,True
Dulce María,69778344.0,985659.0,14480.0,207.0,False,False
Dulce María,47353906.0,34052838.0,283765.0,8910.0,True,True
Dulce María,31645833.0,226833.0,5042.0,178.0,False,False
Dulce María,35807900.0,12254613.0,231425.0,18651.0,True,True
Dulce María,33507683.0,7748685.0,88395.0,2993.0,True,True
Dulce María,32196256.0,58837.0,1846.0,80.0,False,False
Dulce María,24828338.0,87073.0,2536.0,48.0,False,False
Vishal Dadlani,44902959.0,275111549.0,3493810.0,247582.0,True,True
Vishal Dadlani,22899885.0,195560337.0,3335456.0,185899.0,True,True
Vishal Dadlani,29987636.0,43043183.0,219043.0,4441.0,True,True
Vishal Dadlani,18455473.0,87844111.0,623253.0,20830.0,True,True
Vishal Dadlani,24142297.0,13975718.0,198266.0,3502.0,True,True
Vishal Dadlani,34125728.0,306785807.0,1620233.0,28474.0,True,True
Vishal Dadlani,2497726.0,43540337.0,610972.0,19603.0,True,True
Vishal Dadlani,32703723.0,93946617.0,516968.0,10319.0,True,True
Vishal Dadlani,22766447.0,235054452.0,1034983.0,26303.0,True,True
Vishal Dadlani,33436464.0,180938131.0,1006231.0,24711.0,True,True
Christian Chávez,156878055.0,97290294.0,957262.0,72467.0,True,True
Christian Chávez,88563370.0,38211.0,690.0,21.0,False,False
Christian Chávez,55416538.0,33.0,0.0,0.0,False,False
Christian Chávez,47353906.0,34052838.0,283765.0,8910.0,True,True
Christian Chávez,31645833.0,226833.0,5042.0,178.0,False,False
Christian Chávez,35807900.0,18454306.0,194383.0,19919.0,True,True
Christian Chávez,32196256.0,1534630.0,28676.0,1870.0,True,True
Christian Chávez,24828338.0,1318.0,16.0,0.0,False,False
Kings of Leon,1044029601.0,467784552.0,1966436.0,38342.0,True,True
Kings of Leon,654228901.0,299573424.0,1632443.0,34312.0,True,True
Kings of Leon,168803890.0,27078978.0,135598.0,3611.0,True,True
Kings of Leon,159117136.0,71284533.0,254866.0,7032.0,True,True
Kings of Leon,187288984.0,82144.0,1241.0,51.0,False,False
Kings of Leon,114239148.0,47058600.0,201642.0,6847.0,True,True
Kings of Leon,110651662.0,25618558.0,109856.0,3131.0,True,True
Kings of Leon,60427148.0,12444367.0,57067.0,1615.0,True,True
Kings of Leon,106378682.0,31178501.0,137238.0,4619.0,True,True
Kings of Leon,79682923.0,8088625.0,43256.0,964.0,True,True
Thundercat,208922565.0,19273996.0,302583.0,8170.0,True,True
Thundercat,94044201.0,21483824.0,253792.0,6017.0,True,True
Thundercat,151408230.0,3909393.0,120866.0,3106.0,False,False
Thundercat,18395375.0,2413718.0,50373.0,241.0,True,True
Thundercat,42671901.0,24460373.0,739543.0,20295.0,True,True
Thundercat,65629544.0,23063028.0,461116.0,20711.0,True,True
Thundercat,31070678.0,1909480.0,28594.0,700.0,False,False
Thundercat,15689236.0,1498375.0,19586.0,415.0,False,False
Pentatonix,353123597.0,701098245.0,6552463.0,226479.0,True,True
Pentatonix,155707741.0,292033495.0,2191812.0,87952.0,True,True
Pentatonix,14048180.0,2133493.0,33208.0,1133.0,True,True
Pentatonix,75592984.0,68288779.0,466241.0,16876.0,True,True
Pentatonix,70704574.0,72171842.0,1062210.0,35097.0,True,True
Pentatonix,45402928.0,1159371.0,5564.0,152.0,False,False
Pentatonix,9366402.0,6987.0,116.0,3.0,False,False
Pentatonix,47682619.0,136356880.0,1721950.0,50640.0,True,True
Pentatonix,74795577.0,57717794.0,435683.0,17353.0,True,True
Pentatonix,13231791.0,329194.0,6255.0,138.0,True,True
Ha*Ash,206376732.0,1381085516.0,3899857.0,74814.0,True,True
Ha*Ash,20804888.0,20352670.0,384103.0,53558.0,True,True
Ha*Ash,124689153.0,357674479.0,1245944.0,25437.0,True,True
Ha*Ash,172791559.0,965997312.0,2897014.0,65417.0,True,True
Ha*Ash,20258059.0,36453305.0,272433.0,5093.0,True,True
Ha*Ash,48533462.0,15922781.0,260404.0,14941.0,True,True
Ha*Ash,26357507.0,20866264.0,249131.0,6210.0,True,True
Ha*Ash,57030290.0,228509066.0,641317.0,8752.0,True,True
Ha*Ash,98901479.0,75759215.0,432937.0,9267.0,True,True
Ha*Ash,73313926.0,34818627.0,124315.0,2969.0,True,True
Tony Dize,390936682.0,72868080.0,747433.0,13471.0,True,True
Tony Dize,129240126.0,27712761.0,89112.0,1659.0,False,False
Tony Dize,121861258.0,231604830.0,869717.0,22416.0,True,True
Tony Dize,58684645.0,4261902.0,26696.0,784.0,False,False
Tony Dize,35273951.0,96037217.0,423661.0,10705.0,True,True
Tony Dize,11628466.0,1159443.0,9989.0,229.0,False,False
Zion,139147141.0,15887.0,314.0,13.0,False,False
Zion,164453482.0,394878819.0,1232482.0,40793.0,True,True
Zion,121911222.0,111044490.0,457316.0,14296.0,True,True
Zion,154545282.0,317814469.0,1458383.0,32943.0,False,True
Zion,67716590.0,56893748.0,473850.0,4929.0,True,True
Zion,30299869.0,9153762.0,96798.0,3180.0,False,False
Zion,29318690.0,29583118.0,456294.0,21555.0,True,True
Zion,20264927.0,5372422.0,74820.0,937.0,True,True
Zion,31526976.0,37670242.0,139365.0,4663.0,True,True
Zion,1557904.0,762066.0,24041.0,369.0,True,True
Keane,881477862.0,420278570.0,2799398.0,71912.0,True,True
Keane,362387670.0,51636990.0,319806.0,9381.0,True,True
Keane,53851119.0,59870.0,495.0,22.0,False,False
Keane,87253992.0,47131728.0,172986.0,5009.0,True,True
Keane,49028878.0,20374221.0,90460.0,3156.0,True,True
Keane,66191071.0,20226460.0,95329.0,4849.0,True,True
Keane,48830041.0,20646227.0,95706.0,4589.0,True,True
Keane,48776995.0,10303788.0,34404.0,1231.0,True,True
Keane,7325060.0,46628.0,641.0,4.0,True,True
Keane,52383791.0,42422821.0,200197.0,8348.0,True,True
Melendi,231278248.0,1011369213.0,3236538.0,51814.0,True,True
Melendi,166304618.0,240255403.0,783428.0,13718.0,True,True
Melendi,14250436.0,18019238.0,110899.0,1457.0,True,True
Melendi,103041022.0,417127249.0,1189394.0,21793.0,True,True
Melendi,83959975.0,27841849.0,123910.0,2920.0,True,True
Melendi,110919244.0,62685430.0,311437.0,7060.0,True,True
Melendi,79809319.0,10289629.0,42389.0,429.0,True,True
Melendi,49072430.0,64251638.0,162781.0,4837.0,True,True
Melendi,37911948.0,12275651.0,93840.0,3333.0,True,True
Melendi,48377062.0,25577365.0,316398.0,5257.0,True,True
Kany García,32378214.0,19366529.0,266153.0,4817.0,True,True
Kany García,62382717.0,1454154.0,20383.0,484.0,False,False
Kany García,89466323.0,24706323.0,557111.0,17598.0,False,False
Kany García,119617940.0,137508409.0,603451.0,8537.0,True,True
Kany García,50202696.0,189939069.0,534281.0,11947.0,True,True
Kany García,41291747.0,37357025.0,346890.0,5415.0,True,True
Kany García,73491196.0,72991383.0,742937.0,16334.0,True,True
Kany García,28471176.0,16715272.0,131022.0,3260.0,True,True
Kany García,14567891.0,21741190.0,169152.0,2756.0,True,True
Carrie Underwood,400928668.0,157875227.0,914132.0,44838.0,True,True
Carrie Underwood,100704547.0,33388026.0,215320.0,4734.0,True,True
Carrie Underwood,7360933.0,707586.0,10048.0,1001.0,True,True
Carrie Underwood,132418313.0,55422674.0,214049.0,7465.0,True,True
Carrie Underwood,122522411.0,55276381.0,376251.0,22162.0,True,True
Carrie Underwood,82396154.0,83420075.0,593476.0,42079.0,True,True
Carrie Underwood,61237283.0,43372344.0,197604.0,5871.0,True,True
Carrie Underwood,69449656.0,37130410.0,144890.0,8494.0,True,True
Carrie Underwood,69947717.0,40375445.0,179758.0,8380.0,True,True
Carrie Underwood,79837447.0,41826086.0,251907.0,14013.0,True,True
Evanescence,749278645.0,1138778389.0,8394523.0,269265.0,True,True
Evanescence,410612015.0,889118434.0,5172352.0,202131.0,True,True
Evanescence,217064989.0,233135074.0,1402081.0,43698.0,True,True
Evanescence,116398496.0,153232763.0,948494.0,28845.0,True,True
Evanescence,92667001.0,119134538.0,745206.0,33396.0,True,True
Evanescence,66098488.0,175876015.0,1088007.0,37419.0,True,True
Evanescence,45485831.0,688629.0,4068.0,212.0,False,False
Evanescence,51165292.0,2647228.0,19248.0,972.0,False,False
Evanescence,29523743.0,64815968.0,364706.0,14206.0,True,True
Evanescence,27206130.0,71322143.0,489674.0,24232.0,True,True
Idina Menzel,608012130.0,273554532.0,1217595.0,0.0,True,True
Idina Menzel,155711877.0,55530726.0,341694.0,12503.0,False,True
Idina Menzel,321316598.0,517662359.0,3417238.0,0.0,True,True
Idina Menzel,209218195.0,457094830.0,2299905.0,0.0,True,True
Idina Menzel,182969799.0,208290883.0,649501.0,0.0,True,True
Idina Menzel,134158018.0,180841652.0,575549.0,0.0,True,True
Idina Menzel,95459443.0,208290883.0,649501.0,0.0,True,True
Idina Menzel,96318179.0,11469769.0,80320.0,3082.0,False,False
Idina Menzel,123331650.0,11527824.0,83983.0,598.0,True,True
Idina Menzel,43671189.0,8006145.0,44885.0,2112.0,False,False
Miranda Lambert,134743276.0,32037528.0,250810.0,5479.0,True,True
Miranda Lambert,18009027.0,429824.0,4654.0,445.0,True,True
Miranda Lambert,136497255.0,23238672.0,140683.0,5545.0,True,True
Miranda Lambert,142662562.0,96009155.0,486011.0,12987.0,True,True
Miranda Lambert,23748265.0,979673.0,10181.0,414.0,True,True
Miranda Lambert,119907941.0,92678477.0,446216.0,17708.0,True,True
Miranda Lambert,77395558.0,26111219.0,273725.0,825.0,True,True
Miranda Lambert,118648161.0,146546503.0,679238.0,17970.0,True,True
Miranda Lambert,68679820.0,10153635.0,67393.0,2891.0,True,True
Miranda Lambert,65378997.0,15224939.0,73267.0,2810.0,True,True
Turma do Pagode,7748029.0,5623057.0,13968.0,189.0,True,True
Turma do Pagode,87218874.0,255494481.0,1256396.0,20266.0,True,True
Turma do Pagode,89292548.0,207867717.0,872893.0,11021.0,True,True
Turma do Pagode,123274005.0,51712657.0,429535.0,3084.0,True,True
Turma do Pagode,3360784.0,1320183.0,3843.0,106.0,True,True
Turma do Pagode,66745179.0,48004679.0,237866.0,1370.0,True,True
Turma do Pagode,26770920.0,7475645.0,34629.0,406.0,True,True
Turma do Pagode,85491521.0,118854874.0,813640.0,7365.0,True,True
Turma do Pagode,27123155.0,15496.0,732.0,19.0,True,True
Turma do Pagode,22354758.0,165489013.0,1026494.0,11199.0,True,True
Shinedown,191592986.0,39195816.0,260178.0,6072.0,True,True
Shinedown,175384101.0,66695954.0,382968.0,14079.0,True,True
Shinedown,147920624.0,80292388.0,468895.0,12685.0,True,True
Shinedown,77374895.0,87687161.0,533029.0,12561.0,True,True
Shinedown,125995261.0,63332427.0,362660.0,9286.0,True,True
Shinedown,94742844.0,59917787.0,378720.0,13474.0,True,True
Shinedown,104023055.0,31420821.0,227332.0,7698.0,True,True
Shinedown,112560045.0,44637647.0,264006.0,5257.0,True,True
Shinedown,98303855.0,26654866.0,139277.0,6120.0,True,True
Shinedown,17484314.0,2720722.0,37606.0,1580.0,True,True
Jeezy,208911691.0,57389582.0,417244.0,14712.0,True,True
Jeezy,123807840.0,85514231.0,499510.0,12359.0,True,True
Jeezy,1908889.0,2158183.0,23533.0,511.0,True,True
Jeezy,37038425.0,37128799.0,179076.0,7096.0,True,True
Jeezy,66952597.0,14099245.0,94540.0,2381.0,False,False
Jeezy,3513820.0,2180653.0,38256.0,1461.0,False,False
Jeezy,45580380.0,1896126.0,23719.0,1328.0,False,False
Jeezy,35630707.0,57885999.0,425592.0,12047.0,True,True
Jeezy,39299807.0,121158801.0,552011.0,10815.0,True,True
Sleeping At Last,82423072.0,762604.0,14437.0,234.0,False,True
Sleeping At Last,247501664.0,7077131.0,116304.0,4049.0,True,True
Sleeping At Last,142876350.0,273914.0,15086.0,554.0,True,True
Sleeping At Last,251551093.0,2002639.0,27765.0,406.0,False,True
Sleeping At Last,136832087.0,77838682.0,1037845.0,28763.0,False,True
Sleeping At Last,56645032.0,2997130.0,49304.0,1051.0,True,True
Sleeping At Last,130647207.0,13306302.0,121014.0,1871.0,False,False
Sleeping At Last,920198.0,9590.0,1080.0,63.0,False,True
Sleeping At Last,54514888.0,10874803.0,298732.0,6732.0,True,True
Sleeping At Last,39211900.0,2954969.0,35825.0,611.0,True,True
Talking Heads,350860668.0,116786814.0,963248.0,26463.0,False,False
Talking Heads,212239903.0,512591.0,5730.0,320.0,True,True
Talking Heads,162514866.0,59030969.0,553186.0,33998.0,True,True
Talking Heads,97728211.0,15986155.0,156778.0,7343.0,True,True
Talking Heads,46472230.0,8111643.0,78703.0,853.0,True,True
Talking Heads,17290497.0,9177.0,139.0,7.0,False,False
Talking Heads,11010095.0,59030969.0,553186.0,33998.0,True,True
Talking Heads,17827284.0,368433.0,5150.0,28.0,True,True
Supertramp,313806838.0,37526.0,907.0,29.0,False,False
Supertramp,292139107.0,758378.0,14955.0,537.0,False,False
Supertramp,215785194.0,27729.0,744.0,26.0,False,False
Supertramp,123720230.0,2123850.0,25139.0,1632.0,False,False
Supertramp,94089763.0,71854.0,1805.0,71.0,False,False
Supertramp,75028394.0,408550.0,4749.0,189.0,False,False
Supertramp,51779427.0,59494610.0,191730.0,5869.0,True,True
Supertramp,47289833.0,1225792.0,12018.0,443.0,False,False
Supertramp,35783697.0,2301069.0,23873.0,1035.0,True,True
Supertramp,15213989.0,3309757.0,22788.0,524.0,True,True
The Fray,969429694.0,270553084.0,1723506.0,105570.0,True,True
The Fray,409002224.0,132697911.0,763972.0,31364.0,True,True
The Fray,167702794.0,1251680.0,8979.0,124.0,False,False
The Fray,247477845.0,74876858.0,325767.0,13416.0,True,True
The Fray,206566798.0,54554358.0,369120.0,19482.0,True,True
The Fray,37723791.0,2306174.0,15762.0,1076.0,False,False
The Fray,50303261.0,9480732.0,85242.0,2665.0,True,True
The Fray,29725656.0,531733.0,7524.0,9.0,True,True
The Fray,25187404.0,32466.0,1043.0,2.0,True,True
The Fray,31227132.0,13143524.0,71999.0,4027.0,True,True
Soulja Boy,479759154.0,267696152.0,2056408.0,67840.0,True,True
Soulja Boy,437569872.0,539756146.0,4320230.0,207717.0,True,True
Soulja Boy,83003218.0,15996635.0,793683.0,32856.0,False,False
Soulja Boy,82755919.0,56165643.0,576518.0,44565.0,True,True
Soulja Boy,74103593.0,15349506.0,492119.0,17209.0,False,True
Soulja Boy,50636688.0,55688515.0,363454.0,38188.0,True,True
Soulja Boy,20288060.0,11239262.0,273137.0,7541.0,True,True
Soulja Boy,29195058.0,2341707.0,76245.0,5185.0,False,True
Soulja Boy,30345858.0,1214946.0,21292.0,55.0,True,True
Soulja Boy,20425793.0,24347882.0,111191.0,8854.0,True,True
Dierks Bentley,14602380.0,583560.0,5195.0,353.0,True,True
Dierks Bentley,19129405.0,1558230.0,20452.0,898.0,True,True
Dierks Bentley,65410980.0,8176697.0,41852.0,1367.0,True,True
Dierks Bentley,206913992.0,117598496.0,409424.0,9210.0,True,True
Dierks Bentley,135813248.0,40834884.0,214056.0,3876.0,True,True
Dierks Bentley,115673785.0,40689092.0,126378.0,2514.0,True,True
Dierks Bentley,95349383.0,30655933.0,167349.0,4542.0,True,True
Dierks Bentley,170935200.0,59341411.0,230620.0,3582.0,True,True
Dierks Bentley,81340964.0,35375508.0,152951.0,3737.0,True,True
Dierks Bentley,1051644.0,183996.0,1802.0,196.0,True,True
Benny Dayal,34399706.0,266117743.0,1352801.0,29045.0,True,True
Benny Dayal,31720462.0,286021643.0,1645436.0,20922.0,True,True
Benny Dayal,14696286.0,32980143.0,222293.0,5517.0,True,True
Benny Dayal,30634973.0,3025085.0,33654.0,597.0,True,True
Benny Dayal,34948080.0,41405841.0,381476.0,3162.0,True,True
Benny Dayal,30068333.0,107978552.0,842057.0,28580.0,True,True
Benny Dayal,13099206.0,32192419.0,140449.0,5417.0,True,True
Benny Dayal,15976207.0,82767173.0,221636.0,6483.0,True,True
Benny Dayal,12195481.0,17100600.0,261124.0,2742.0,True,True
Benny Dayal,20500364.0,57965752.0,279279.0,2915.0,True,True
Kyla,13896987.0,9180571.0,172179.0,3801.0,False,True
Kyla,3929804.0,92775.0,1790.0,4.0,True,True
Kyla,1568072.0,1466410.0,3938.0,144.0,False,False
Kyla,3064226.0,52756.0,488.0,2.0,True,True
Kyla,1758237.0,1810761.0,21728.0,334.0,True,True
Kyla,466834.0,238215.0,3479.0,279.0,False,True
Kyla,78810.0,27013.0,213.0,12.0,True,True
Kyla,181862.0,1810761.0,21728.0,334.0,True,True
Kyla,47174.0,3575.0,46.0,7.0,True,True
Kyla,24160.0,326427602.0,4007095.0,159611.0,True,True
Cherish,61664705.0,17172321.0,199978.0,5070.0,True,True
Cherish,16438496.0,30512049.0,325362.0,6752.0,True,True
Cherish,15944660.0,7764817.0,70259.0,2014.0,True,True
Cherish,3111137.0,1194609.0,18719.0,80.0,True,True
Cherish,1358080.0,108160.0,347.0,21.0,False,False
Cherish,2341233.0,5222525.0,42732.0,1476.0,True,True
Cherish,1373217.0,284645.0,4734.0,45.0,True,True
Cherish,1364143.0,298668.0,5204.0,41.0,True,True
Cherish,1402053.0,864985.0,12568.0,136.0,True,True
Cherish,1007412.0,155280.0,1601.0,67.0,False,False
Franz Ferdinand,649504490.0,48395842.0,363363.0,6898.0,True,True
Franz Ferdinand,24815021.0,9584587.0,121780.0,3139.0,True,True
