Track,Artist,Revenue
"Teil 8 - Sherlock Holmes und der blinde Bettler - Die neuen Abenteuer, Folge 50",Sir Arthur Conan Doyle,45.236940000000004
"Teil 11 - Sherlock Holmes und der blinde Bettler - Die neuen Abenteuer, Folge 50",Sir Arthur Conan Doyle,45.07294
"Teil 7 - Sherlock Holmes und der blinde Bettler - Die neuen Abenteuer, Folge 50",Sir Arthur Conan Doyle,60.971470000000004
"Teil 5 - Sherlock Holmes und der blinde Bettler - Die neuen Abenteuer, Folge 50",Sir Arthur Conan Doyle,43.656940000000006
"Teil 10 - Sherlock Holmes und ein Brief von der Titanic - Die Abenteuer des alten Sherlock Holmes, Folge 28",Sir Arthur Conan Doyle,77.72283999999999
"Teil 9 - Sherlock Holmes und ein Brief von der Titanic - Die Abenteuer des alten Sherlock Holmes, Folge 28",Sir Arthur Conan Doyle,482.44044999999994
Only for the Weak,In Flames,318378.55358999997
Meet Your Maker,In Flames,5522.62579
The Jester's Dance,In Flames,35159.373569999996
Cloud Connected,In Flames,204736.53996999998
"Foregone, Pt. 2",In Flames,9972.685070000001
I Am Above,In Flames,187064.30494
The Quiet Place,In Flames,79599.5682
The Great Deceiver,In Flames,17392.80647
State Of Slow Decay,In Flames,23557.704700000002
Deliver Us,In Flames,134852.29503
Waste Your Youth,Scooter,5313.68093
The Logical Song - Radio Edit [Remastered],Scooter,454525.13507
Nessaja,Scooter,296536.33443
How Much Is The Fish?,Scooter,327879.26081
God Save the Rave,Scooter,259815.30989
Weekend!,Scooter,134571.82100000003
One (Always Hardcore),Scooter,129197.6595
Rave Witchers,Scooter,57710.109390000005
Hyper Hyper,Scooter,112271.60501
Maria - Radio Edit,Scooter,234411.09536
El Ultimo Adiós - Varios Artistas Version,Gloria Estefan,679277.51479
Con los Años Que Me Quedan,Gloria Estefan,316575.68466
We Are The World - Live,Gloria Estefan,195257.93725000002
Conga,Gloria Estefan,820755.98286
Hoy,Gloria Estefan,52603.88351
Como Me Duele Perderte,Gloria Estefan,88814.42929
Mi Tierra,Gloria Estefan,188776.04882
Puedes Llegar,Gloria Estefan,26382.599769999997
Mi Buen Amor,Gloria Estefan,80800.61121
Hoy - Spanish Version,Gloria Estefan,192155.97551000002
Right Here Waiting,Richard Marx,1695983.40476
Now And Forever,Richard Marx,352887.64436
Hazard,Richard Marx,251824.1553
Endless Summer Nights,Richard Marx,147678.40879000002
Angelia,Richard Marx,109332.23047000001
Hold On To The Nights,Richard Marx,85672.08204
Should've Known Better,Richard Marx,56225.437970000006
Satisfied,Richard Marx,17872.83149
Don't Mean Nothing,Richard Marx,19921.223009999998
Surrender To Me,Richard Marx,10120.53778
Se...,Djavan,443845.21974000003
Camarão Que Dorme a Onda Leva,Djavan,201112.57743
Eu Te Devoro - Ao Vivo,Djavan,233487.33464000002
Se... (Ao Vivo),Djavan,69179.13851
Flor de Lis,Djavan,215080.3744
Oceano,Djavan,137414.34554
Eu Te Devoro,Djavan,88553.93064
Um Amor Puro,Djavan,87670.90459
Clube do Samba,Djavan,94302.29317
Le Pido a DIOS,DJ Premier,85468.88557
Wave Gods,DJ Premier,86013.28988
ooh la la (feat. Greg Nice & DJ Premier),DJ Premier,170513.27542
The Root of All (feat. Slick Rick & Lil Wayne),DJ Premier,5773.25311
Vinyl Days (feat. DJ Premier),DJ Premier,29962.402289999998
Getcha Groove On - Dirt Road Mix,DJ Premier,34272.0577
Our Streets (feat. A$AP Ferg) (feat. A$AP Ferg),DJ Premier,36537.46293
"Headlines (feat. Westside Gunn, Conway & Benny)",DJ Premier,21438.24947
AEAO,DJ Premier,24733.084840000003
Beat Breaks (feat. Nas),DJ Premier,4205.28223
Josephine,Chris Rea,101688.68693
Fool (If You Think It's Over),Chris Rea,63184.24635
Looking for the Summer,Chris Rea,100730.85266
On the Beach,Chris Rea,61897.75454
The Blue Cafe,Chris Rea,32516.98
I Can Hear Your Heartbeat,Chris Rea,25962.601300000002
On the Beach,Chris Rea,41319.39854
My Band,D12,948735.59719
Purple Pills,D12,628086.43077
Fight Music,D12,434097.84723
American Psycho II,D12,153266.10122
How Come,D12,171347.06007
Girls,D12,57378.07662
Pimp Like Me,D12,57669.04457
40 Oz.,D12,45117.00299
El Bombón,Los Palmeras,183772.97055
Olvídala,Los Palmeras,227032.42118
La Cola,Los Palmeras,183545.48387000003
El Embrujo,Los Palmeras,85548.14127000001
Hitazos: Amores Como el Nuestro / Que Fue / Algún día / Tu Amor Me Quema / Arrepiéntete / Tarjetita de Invitación / Empujaito / Si Tu Te Vas / El Aguacero / Tu Juguete / Mujer Que Mal Me Pagas...,Los Palmeras,110454.78005
Killer Bombón,Los Palmeras,53542.06825
Soy Sabalero,Los Palmeras,133743.06965
Camina (Suave y Elegante),Los Palmeras,42138.99737
Tu Marca,Los Palmeras,2796.0840500000004
Jurabas Tú,Los Palmeras,19666.63418
Pony,Ginuwine,1768366.1713500002
Toxic Pony,Ginuwine,398031.04335
So Anxious,Ginuwine,328469.96731000004
Differences,Ginuwine,769453.5449600001
Pony,Ginuwine,453579.93535
In Those Jeans,Ginuwine,306571.92586
Stingy,Ginuwine,73216.82162999999
None Of Ur Friends Business,Ginuwine,31933.00544
Same Ol' G,Ginuwine,55692.149580000005
Love You More,Ginuwine,40675.250830000004
Cheia de Manias,Raça Negra,434592.14125000004
Cheia de Manias,Raça Negra,239864.35725
É Tarde Demais / Cheia de Manias - Ao Vivo Em Goiânia,Raça Negra,17495.35559
Vida Cigana,Raça Negra,58070.74892
Quando Te Encontrei / Cigana / Cheia de Manias - Ao Vivo,Raça Negra,2525.17175
Cigana - Ao Vivo,Raça Negra,109515.7402
Cheia de Manias - Ao Vivo,Raça Negra,188545.08925000002
É Tarde Demais,Raça Negra,232395.75191
Pensando Em Você,Raça Negra,39810.14131
Vida Cigana / Maravilha / Jeito Felino - Ao Vivo,Raça Negra,1038.78538
Te quiero,José Luis Perales,114359.34351
Ella y El,José Luis Perales,90737.917
El amor,José Luis Perales,103643.39799
Y te vas,José Luis Perales,92987.34301
Canción de otoño,José Luis Perales,67014.29511
Together Again,Janet Jackson,495767.49941
That's The Way Love Goes,Janet Jackson,467722.64749
Got 'Til It's Gone,Janet Jackson,325338.00075999997
All For You,Janet Jackson,327947.88012000005
Again,Janet Jackson,157713.88193
"Any Time, Any Place",Janet Jackson,173519.60435
Scream,Janet Jackson,377919.45004
Call On Me,Janet Jackson,95131.65573
I Get Lonely,Janet Jackson,145220.46349
When I Think Of You,Janet Jackson,101370.77885999999
Slow Jamz,Twista,548980.76341
Overnight Celebrity,Twista,543082.25742
Slow Jamz (feat. Kanye West & Jamie Foxx),Twista,268230.55541000003
Hope,Twista,157191.20434
Make A Movie,Twista,74811.26211
Sunshine (feat. Anthony Hamilton),Twista,165620.88848999998
Wetter,Twista,64729.610960000005
Adrenaline Rush,Twista,86331.72265000001
Bars of Death,Twista,598.9074800000001
Girl Tonite (feat. Trey Songz),Twista,39332.61512
TOUT VA BIEN (feat. Ninho & Naps),Alonzo,400295.85258
La Seleçao,Alonzo,388877.71132
TRAFICANTE,Alonzo,152228.44123
Binta,Alonzo,276454.52588
Encore là,Alonzo,7971.7314
Loi de la calle,Alonzo,144625.00459
BALI - Bonus Track,Alonzo,16291.082810000002
Santana,Alonzo,246376.51984
Suis-moi,Alonzo,135766.33497
Dinero,Alonzo,37220.8867
Kupa Kızı Ve Sinek Valesi,Teoman,243408.25451
İki Yabancı,Teoman,55217.930349999995
Çoban Yıldızı,Teoman,138099.77555
İstanbul'da Sonbahar,Teoman,81640.31998
Serseri,Teoman,132030.74344
Bana Öyle Bakma,Teoman,160278.66662
Paramparça,Teoman,96814.34179
Bir Kış Sabahı,Teoman,18923.60184
Sevdim Seni Bir Kere,Teoman,52929.688480000004
Gemiler,Teoman,83839.35151
Amores Como el Nuestro,Jerry Rivera,696083.9760299999
Cuenta Conmigo,Jerry Rivera,302695.36584
Nada Sin Ti,Jerry Rivera,126745.879
Qué Hay de Malo,Jerry Rivera,634152.30739
Ese,Jerry Rivera,231085.08782
Casi un Hechizo,Jerry Rivera,209942.61292
Cara de Niño,Jerry Rivera,215876.50054
Vuela Muy Alto,Jerry Rivera,102369.86975
Casi un Hechizo,Jerry Rivera,39875.348920000004
Mi Libertad - with Special Guest: Voltio,Jerry Rivera,122554.44983
Blow the Whistle,Too $hort,330376.70741
Gettin' It (feat. Parliament Funkadelic),Too $hort,236227.55357000002
"Big Subwoofer (feat. Snoop Dogg, Ice Cube, E-40 & Too $hort ) - Single Version",Too $hort,90514.28242999999
The Ghetto,Too $hort,131735.7548
Just Another Day,Too $hort,80652.71256
Shake That Monkey (feat. Lil' Jon & The EastSide Boyz),Too $hort,128740.80756
I Need A Freak,Too $hort,12911.5962
"Ain't My Girlfriend (feat. Ty Dolla $ign, French Montana, Joyner Lucas & Jeremih)",Too $hort,77836.44696999999
Qué Bello,La Sonora Dinamita,778268.59122
Oye,La Sonora Dinamita,134895.40602999998
Mi Cucu,La Sonora Dinamita,213467.64786
El Viejo Del Sombrerón,La Sonora Dinamita,507905.54189999995
Se Me Perdió la Cadenita,La Sonora Dinamita,101822.66708
Escándalo,La Sonora Dinamita,330217.94577999995
El Viejo del Sombrerón,La Sonora Dinamita,540303.2419
Mil Horas,La Sonora Dinamita,117169.56468
Las Brujas,La Sonora Dinamita,61071.67039
La Suavecita,La Sonora Dinamita,50663.87749
"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",Robert Schumann,156336.91572000002
"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",Robert Schumann,71906.31324
"Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen",Robert Schumann,51311.29206
"Carnaval, Op. 9: No. 12. Chopin",Robert Schumann,15311.94398
"Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen",Robert Schumann,39032.98006
"Etudes symphoniques (Symphonic Etudes), Op. 13, Adagio and Allegro brillante: Variation 11 [arr. P.I. Tchaikovsky for orchestra]",Robert Schumann,12015.731450000001
"Kinderszenen, Op. 15: 7. Träumerei",Robert Schumann,35018.83572
"Kinderszenen, Op. 15: No. 10 Fast zu ernst",Robert Schumann,19609.85792
"Schumann: Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen",Robert Schumann,8597.60006
"Schumann: Davidsbündlertänze, Op. 6, Heft II: No. 14, Zart und singend",Robert Schumann,10654.62211
"Becoming one of ""The People"" Becoming one with Neytiri",James Horner,158526.72989000002
For The Love Of A Princess,James Horner,217922.01440000001
Rose,James Horner,159467.81072
"My Heart Will Go On - Love Theme from ""Titanic""",James Horner,151457.57436
The bioluminescence of the night,James Horner,45346.89815
The Ludlows,James Horner,169682.00515
Hymn to the Sea,James Horner,119833.65918
"Christmas, Why Can't I Find You_",James Horner,22735.9829
Jake's first flight,James Horner,44157.55146
Sinônimos,Chitãozinho & Xororó,334900.55277
Evidências,Chitãozinho & Xororó,279132.06077
Fio de Cabelo,Chitãozinho & Xororó,159999.30077
Dormi Na Praça - Ao Vivo,Chitãozinho & Xororó,175689.52077
Sinônimos / Pense Em Mim / É o Amor,Chitãozinho & Xororó,150305.56076999998
No Rancho FUndo,Chitãozinho & Xororó,99141.82877
E Aí Tempo,Chitãozinho & Xororó,80523.49277
Pot-Pourri: Festa de Rodeio / Bailão de Peão / Mexe Que É Bom - Ao Vivo,Chitãozinho & Xororó,91299.81677
Brincar De Ser Feliz,Chitãozinho & Xororó,107125.71277
DE CAROLINA,Playero,115122.34305
DEJAU',Playero,96863.66065
Playero Street Mix 2 Radio Version,Playero,5408.99261
Ragga Moofin Mix,Playero,10091.47963
Donde Mi No Vengas,Playero,2640.21016
Non Stop Reegae,Playero,5051.77478
Street - Radio Version,Playero,1653.1230500000001
Old School Remix,Playero,1072.92839
Street Mix Intro,Playero,533.61814
Te Solté la Rienda,José Alfredo Jimenez,191245.04176000002
El Rey,José Alfredo Jimenez,162764.51385
Si Nos Dejan,José Alfredo Jimenez,183496.52976
La Enorme Distancia,José Alfredo Jimenez,32276.28873
Que Te Vaya Bonito,José Alfredo Jimenez,116803.58827
Camino de Guanajuato,José Alfredo Jimenez,153064.43670000002
Cuando Sale la Luna,José Alfredo Jimenez,81262.24343999999
"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,428146.55716
Carnival of the Animals: The Swan,Camille Saint-Saëns,72864.39455
"Carnival of the Animals, R. 125: The Swan",Camille Saint-Saëns,146547.81192
The Swan,Camille Saint-Saëns,86803.51715999999
Saint-Saëns / Transcr. Vidal: Le carnaval des animaux: XIII. Le cygne,Camille Saint-Saëns,94448.67455
Le Cygne,Camille Saint-Saëns,104810.22255
"Danse Macabre, Op. 40, R.171",Camille Saint-Saëns,135629.34809
"Le Carnaval des Animaux, R. 125: 13. Le Cygne",Camille Saint-Saëns,49679.456040000005
"Danse macabre in G Minor, Op. 40",Camille Saint-Saëns,158526.26009
Carnival of the Animals: XIII. Le Cygne (The Swan),Camille Saint-Saëns,35098.49855
Ain't No Mountain High Enough,Tammi Terrell,3739840.0541499997
Ain't Nothing Like The Real Thing,Tammi Terrell,92257.13589
Two Can Have A Party,Tammi Terrell,14575.96428
Your Precious Love,Tammi Terrell,80352.14051
If I Could Build My Whole World Around You,Tammi Terrell,22065.81421
If This World Were Mine,Tammi Terrell,25341.59414
California Soul,Tammi Terrell,20750.42581
Ain't No Mountain High Enough - DJ Komori Remix,Tammi Terrell,4169.75317
All I Do Is Think About You,Tammi Terrell,16170.06191
25,Ati242,122405.93442
Inzaghi,Ati242,115327.7007
KHRBR,Ati242,127299.27688
Yolu Yok,Ati242,67376.00075
Gülşen,Ati242,30706.847630000004
Vurdum,Ati242,16406.31561
FESTİVAL,Ati242,49005.9052
artık herkessin sen de 2.0,Ati242,8019.45917
GÜNEŞ,Ati242,69768.07793
WOW,Ati242,34510.27026
Un Sueño,Los Angeles De Charly,717905.4604
Me Volví A Acordar De Ti,Los Angeles De Charly,570839.99931
Amor Secreto,Los Angeles De Charly,223438.64765
Que Levante La Mano,Los Angeles De Charly,193510.23999
Me Vas A Recordar,Los Angeles De Charly,178739.66403
Dulce Mujercita,Los Angeles De Charly,108049.24308
Búsquenla (Antídoto),Los Angeles De Charly,105526.85062
Amor De Novela,Los Angeles De Charly,89568.2565
Y Qué,Los Angeles De Charly,44446.46505
La Princesita Sueña,Los Angeles De Charly,36660.61449
Malas Rachas,Los Dareyes De La Sierra,33606.32032
Malas Rachas (En Vivo),Los Dareyes De La Sierra,66475.90411
30 Blindadas,Los Dareyes De La Sierra,14256.82417
Hasta El Día De Hoy,Los Dareyes De La Sierra,224873.27385
Tolin Infante (En Vivo),Los Dareyes De La Sierra,3686.56892
70 Calaveras - En Vivo,Los Dareyes De La Sierra,7971.70968
La Plebada (En Vivo),Los Dareyes De La Sierra,2550.63348
La Recia,Los Dareyes De La Sierra,44336.41416000001
Los Benjamines,Los Dareyes De La Sierra,2059.04223
Como Una Novela,Los Acosta,534011.93006
Deja Una Rosa En Tu Balcón,Los Acosta,310637.67478
Tonto corazón,Los Acosta,142995.04902
Contra El Dragón,Los Acosta,274366.40231000003
Mi Corazón Es Un Vagabundo,Los Acosta,135637.39185
Sin razón,Los Acosta,86503.17355
Palabras,Los Acosta,36064.05522
Tiene Apenas 16,Los Acosta,102945.33907
Enter the Metaverse,Inspectah Deck,435.91375
Can't Stay Away,Inspectah Deck,1574.02755
Execute Them,Inspectah Deck,6874.39716
City High,Inspectah Deck,5076.0496
Elevation,Inspectah Deck,1492.04725
Movas & Shakers,Inspectah Deck,3218.59301
Rumble,Inspectah Deck,2396.2070000000003
R.E.C. Room,Inspectah Deck,2958.19132
That Ni**a,Inspectah Deck,5954.64746
Street Corner,Inspectah Deck,1794.6187200000002
Munbe Vaa,Naresh Iyer,184997.53454
Mundhinam,Naresh Iyer,130051.60278
Yethi Yethi,Naresh Iyer,81541.44267
Yaayum,Naresh Iyer,94264.40334
Inthalo Ennenni Vinthalo Male,Naresh Iyer,32734.64934
Kan Irandil,Naresh Iyer,42917.0444
Roobaroo,Naresh Iyer,91755.3497
Ambikapathy,Naresh Iyer,30581.77527
Naan Sonnadhum Mazhai,Naresh Iyer,33724.99805
Tujh Mein Rab Dikhta Hai,Roop Kumar Rathod,868503.57883
Pookkal Pookkum,Roop Kumar Rathod,226552.42453999998
Maula Mere Maula,Roop Kumar Rathod,184522.54501
Tere Liye,Roop Kumar Rathod,91873.48741
"To Chalun (From ""Border"")",Roop Kumar Rathod,69411.34065000001
"Oru Devathai (From ""Vaamanan"")",Roop Kumar Rathod,119414.30761
Nee Paata Madhuram - The Touch of Love,Roop Kumar Rathod,56148.43221
"Sandese Aate Hai (From ""Border"")",Roop Kumar Rathod,39032.60417
Maula Mere Maula - LoFi,Roop Kumar Rathod,21639.63422
Ingobernable,Gipsy Kings,521614.75477999996
Allegria,Gipsy Kings,34913.0584
No Volvere,Gipsy Kings,84695.48326
Un Amor,Gipsy Kings,82587.89737
In A Sentimental Mood,John Coltrane,590937.23711
My One And Only Love,John Coltrane,211517.22526
My Little Brown Book,John Coltrane,269974.92037
Giant Steps - Mono,John Coltrane,101457.09348
You Are Too Beautiful,John Coltrane,29716.776550000002
They Say It's Wonderful,John Coltrane,32442.712990000004
My Favorite Things,John Coltrane,137488.04546
Dedicated To You,John Coltrane,27361.67711
"A Love Supreme, Pt. I – Acknowledgement",John Coltrane,65471.80145
Naima - Mono,John Coltrane,210667.87204
The Passenger,Iggy Pop,1316689.68441
Lust For Life,Iggy Pop,549877.98362
Real Wild Child (Wild One),Iggy Pop,250844.41722
I WANNA BE YOUR SLAVE (with Iggy Pop),Iggy Pop,75616.46312
Candy,Iggy Pop,201896.06244
Strung Out Johnny,Iggy Pop,6804.47607
Comments,Iggy Pop,2428.24376
Frenzy,Iggy Pop,5832.85961
Morning Show,Iggy Pop,1370.6886399999999
New Atlantis,Iggy Pop,1257.3090399999999
"You're The First, The Last, My Everything - Single Version",Barry White,846549.29912
"Can't Get Enough Of Your Love, Babe",Barry White,572148.01444
Just The Way You Are,Barry White,384431.05288
Let The Music Play - Single Version,Barry White,264540.66647
"Can't Get Enough Of Your Love, Babe",Barry White,307314.51044
"You're The First, The Last, My Everything",Barry White,164154.50467
"Never, Never Gonna Give Ya Up",Barry White,198367.73191
I'm Gonna Love You Just A Little More Baby,Barry White,143273.37114
You See The Trouble With Me,Barry White,88057.46974
What Am I Gonna Do With You,Barry White,61699.08561
1901,Phoenix,1076904.96267
After Midnight,Phoenix,20609.593500000003
Lisztomania,Phoenix,1011810.67368
If I Ever Feel Better,Phoenix,671429.6775400001
Tonight (feat. Ezra Koenig),Phoenix,30203.04917
Too Young,Phoenix,179968.47758
Artefact,Phoenix,5988.278539999999
Winter Solstice,Phoenix,14999.0118
Alpha Zulu,Phoenix,31106.98591
Lasso,Phoenix,212028.46283
Courtesy Call,Thousand Foot Krutch,977813.09845
War of Change,Thousand Foot Krutch,504691.07471
Take It Out On Me,Thousand Foot Krutch,336553.82185999997
Be Somebody,Thousand Foot Krutch,283842.18565
Untraveled Road,Thousand Foot Krutch,321838.03757
Let the Sparks Fly,Thousand Foot Krutch,140160.39341999998
Phenomenon,Thousand Foot Krutch,219212.75136999998
Move,Thousand Foot Krutch,186180.32805
Fly On the Wall,Thousand Foot Krutch,123500.07931
E For Extinction,Thousand Foot Krutch,105512.86260000001
Loser,Beck,1453119.1994500002
The Valley of The Pagans (feat. Beck),Beck,130714.467
E-Pro,Beck,159228.56497
Lost Cause,Beck,112496.91981
Night Running,Beck,161513.32053000003
Dreams,Beck,286424.27683
Gamma Ray,Beck,78596.79926000001
Think I'm In Love,Beck,50538.22485
Up All Night,Beck,198602.56682
Morning,Beck,176262.51352
I'll Have To Say I Love You In A Song,Jim Croce,235114.18916
Operator (That's Not the Way It Feels),Jim Croce,252493.47478
"Bad, Bad Leroy Brown",Jim Croce,354308.37519
I Got a Name - Stereo Version,Jim Croce,297147.1139
Walkin' Back to Georgia,Jim Croce,297103.90807999996
You Don't Mess Around with Jim,Jim Croce,239853.85311
Box #10,Jim Croce,25916.11616
Tomorrow's Gonna Be a Brighter Day,Jim Croce,46398.464620000006
Photographs & Memories,Jim Croce,70962.16399
Rosewood,Bonobo,71421.48778
Fold,Bonobo,2186.31725
Days To Come,Bonobo,68821.84633999999
Cirrus,Bonobo,308536.80074
Kong,Bonobo,217859.10651
Shadows,Bonobo,47318.31923
From You,Bonobo,41500.2871
Polyghost,Bonobo,19959.020950000002
Kerala,Bonobo,250520.36132
Tides,Bonobo,63500.0267
Solitude,Billie Holiday,136190.72564999998
Blue Moon,Billie Holiday,190092.26808
All of Me,Billie Holiday,305502.33095000003
As Time Goes By,Billie Holiday,54242.35301
You Go To My Head,Billie Holiday,36491.04586
Strange Fruit,Billie Holiday,193077.21253000002
Crazy He Calls Me,Billie Holiday,118340.45579
